FID1	IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	IBS0	IBS1	IBS2	HOMHOM	HETHET
NA19678	NA19678	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.735179	0.1535	1.5556	8692	39479	59190	27.0	42.0
NA19678	NA19678	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.734477	0.0005	0.9167	8459	40095	58806	36.0	33.0
NA19678	NA19678	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.728537	0.1535	1.5556	9103	40082	58174	27.0	42.0
NA19678	NA19678	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.73761	0.3048	1.76	8290	39761	59310	25.0	44.0
NA19678	NA19678	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.732631	0.2495	1.6923	8866	39677	58816	26.0	44.0
NA19678	NA19678	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.738872	0.0627	1.3793	8219	39632	59510	29.0	40.0
NA19678	NA19678	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.734158	0.1535	1.5556	7978	41125	58256	27.0	42.0
NA19678	NA19678	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.747189	0.6952	2.2857	7084	40114	60159	21.0	48.0
NA19678	NA19678	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.711298	0.0	0.6047	13044	35901	58413	43.0	26.0
NA19678	NA19678	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.689538	0.0007	0.9444	11398	43867	52096	36.0	34.0
NA19678	NA19678	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.700316	0.2495	1.6923	10496	43349	53503	26.0	44.0
NA19678	NA19678	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.684462	0.014	1.1875	11920	43908	51525	32.0	38.0
NA19678	NA19678	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.749292	0.6008	2.1364	6681	40469	60208	22.0	47.0
NA19678	NA19678	NA19675	NA19675	UN		0.031	0.9396	0.0294	0.4992	-1	0.841069	1.0	33.0	200	33726	73435	2.0	66.0
NA19678	NA19678	NA19685	NA19685	UN		0.9	0.014	0.086	0.093	-1	0.762903	0.8641	2.6842	5812	39286	62263	19.0	51.0
NA19678	NA19678	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.713276	0.0369	1.3	9292	42974	55081	30.0	39.0
NA19678	NA19678	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.715807	0.1184	1.5	8427	44164	54762	28.0	42.0
NA19678	NA19678	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.756001	0.2218	1.6538	6474	39442	61441	26.0	43.0
NA19678	NA19678	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.718869	0.1763	1.5926	8163	44034	55155	27.0	43.0
NA19678	NA19678	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.700778	0.0034	1.0588	10462	43316	53567	34.0	36.0
NA19678	NA19678	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.751621	0.2495	1.6923	7593	38146	61621	26.0	44.0
NA19678	NA19678	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.74741	0.5	2.0	7186	39860	60306	23.0	46.0
NA19678	NA19678	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.739344	0.7229	2.3333	7298	41371	58689	21.0	49.0
NA19678	NA19678	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.740385	0.3992	1.875	6977	41790	58592	24.0	45.0
NA19679	NA19679	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.708843	0.4329	1.9167	8848	44819	53689	24.0	46.0
NA19679	NA19679	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.739716	0.2495	1.6923	6513	42859	57982	26.0	44.0
NA19679	NA19679	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.693791	0.1184	1.5	10082	45576	51687	28.0	42.0
NA19679	NA19679	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.720669	0.0754	1.4138	7807	44360	55186	29.0	41.0
NA19679	NA19679	NA20792	NA20792	UN		0.9256	0.0383	0.0361	0.0552	-1	0.752326	0.3992	1.875	5977	41226	60156	24.0	45.0
NA19679	NA19679	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.749879	0.6952	2.2857	6758	40189	60411	21.0	48.0
NA19679	NA19679	NA20886	NA20886	UN		0.9352	0.0211	0.0437	0.0542	-1	0.75258	0.7229	2.3333	6039	41047	60272	21.0	49.0
NA19679	NA19679	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.736929	0.5337	2.0435	6783	42919	57655	23.0	47.0
NA19679	NA19679	HG00124	HG00124	UN		0.9301	0.0	0.0699	0.0699	-1	0.752252	0.9458	3.1176	6375	40445	60537	17.0	53.0
NA19679	NA19679	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.734573	0.0369	1.3	8251	40489	58617	30.0	39.0
NA19679	NA19679	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.731534	0.0369	1.3	8488	40669	58203	30.0	39.0
NA19679	NA19679	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.74195	0.6008	2.1364	7553	40302	59504	22.0	47.0
NA19679	NA19679	HG00733	HG00733	UN		0.9561	0.0	0.0439	0.0439	-1	0.749893	0.4329	1.9167	6217	41269	59874	24.0	46.0
NA19679	NA19679	HG01983	HG01983	UN		0.9149	0.0	0.0851	0.0851	-1	0.754077	0.6323	2.1818	6451	39902	61006	22.0	48.0
NA19679	NA19679	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.720413	0.0627	1.3793	8834	42365	56161	29.0	40.0
NA19679	NA19679	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.723784	0.0754	1.4138	9318	40673	57369	29.0	41.0
NA19679	NA19679	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.72788	0.0205	1.2258	8685	41059	57615	31.0	38.0
NA19679	NA19679	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.725242	0.0003	0.8919	8645	41705	57008	37.0	33.0
NA19679	NA19679	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.732363	0.3048	1.76	8350	40767	58243	25.0	44.0
NA19679	NA19679	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.723891	0.2495	1.6923	9303	40679	57376	26.0	44.0
NA19679	NA19679	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.72581	0.0455	1.3333	8088	42698	56574	30.0	40.0
NA19679	NA19679	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.728045	0.3048	1.76	8426	41541	57391	25.0	44.0
NA19679	NA19679	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.74286	0.3363	1.8	6722	41767	58867	25.0	45.0
NA19679	NA19679	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.694291	0.0	0.6667	12790	40060	54507	42.0	28.0
NA19679	NA19679	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.684519	0.0007	0.9444	11150	45440	50770	36.0	34.0
NA19679	NA19679	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.690136	0.014	1.1875	10533	45460	51354	32.0	38.0
NA19679	NA19679	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.685413	0.1763	1.5926	10961	45621	50770	27.0	43.0
NA19679	NA19679	NA19660	NA19660	UN		0.9469	0.0486	0.0046	0.0289	-1	0.74514	0.8465	2.6316	6114	42494	58749	19.0	50.0
NA19679	NA19679	NA19675	NA19675	UN		0.0308	0.8866	0.0826	0.5259	-1	0.849623	1.0	33.0	199	31891	75270	2.0	66.0
NA19679	NA19679	NA19685	NA19685	UN		0.9292	0.0	0.0708	0.0708	-1	0.751928	0.6323	2.1818	6412	40442	60506	22.0	48.0
NA19679	NA19679	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.705411	0.1184	1.5	9014	45218	53114	28.0	42.0
NA19679	NA19679	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.722087	0.5337	2.0435	7087	45495	54770	23.0	47.0
NA19679	NA19679	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.726275	0.0754	1.4138	7558	43656	56142	29.0	41.0
NA19679	NA19679	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.71942	0.0455	1.3333	7733	44775	54843	30.0	40.0
NA19679	NA19679	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.697598	0.0001	0.8421	10045	44832	52467	38.0	32.0
NA19679	NA19679	NA20526	NA20526	UN		0.9159	0.0791	0.0051	0.0446	-1	0.748326	0.0108	1.1562	5914	42211	59234	32.0	37.0
NA19679	NA19679	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.742792	0.8992	2.8333	6475	42273	58603	18.0	51.0
NA19679	NA19679	NA20893	NA20893	UN		0.9525	0.0	0.0475	0.0475	-1	0.750654	0.5337	2.0435	6207	41124	60026	23.0	47.0
NA19679	NA19679	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.741635	0.2495	1.6923	7372	40731	59255	26.0	44.0
NA19713	NA19713	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.725175	0.1763	1.5926	7891	43224	56237	27.0	43.0
NA19713	NA19713	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.747035	0.4329	1.9167	6750	40808	59785	24.0	46.0
NA19713	NA19713	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.739062	0.7229	2.3333	7242	41540	58569	21.0	49.0
NA19713	NA19713	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.713838	0.1763	1.5926	9281	42881	55195	27.0	43.0
NA19713	NA19713	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.699048	0.0015	1.0	11054	42510	53792	35.0	35.0
NA19713	NA19713	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.709867	0.014	1.1875	8309	45677	53370	32.0	38.0
NA19713	NA19713	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.713437	0.014	1.1875	8707	44114	54534	32.0	38.0
NA19713	NA19713	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.715067	0.0754	1.4138	9222	42734	55399	29.0	41.0
NA19713	NA19713	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.694015	0.0455	1.3333	10097	45504	51754	30.0	40.0
NA19713	NA19713	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.702575	0.0034	1.0588	9777	44308	53273	34.0	36.0
NA19713	NA19713	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.705171	0.0754	1.4138	9524	44256	53577	29.0	41.0
NA19713	NA19713	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.722894	0.026	1.2581	7877	43745	55736	31.0	39.0
NA19713	NA19713	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.71259	0.014	1.1875	8622	44467	54268	32.0	38.0
NA19713	NA19713	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.695738	0.0007	0.9444	11106	43118	53134	36.0	34.0
NA19713	NA19713	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.692561	0.0034	1.0588	10716	44580	52062	34.0	36.0
NA19713	NA19713	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.692181	0.0071	1.1212	10958	44177	52222	33.0	37.0
NA19713	NA19713	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.699598	0.0	0.75	10990	42520	53846	40.0	30.0
NA19713	NA19713	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.700712	0.0	0.7949	9761	44740	52857	39.0	31.0
NA19713	NA19713	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.69943	0.0754	1.4138	10245	44046	53065	29.0	41.0
NA19713	NA19713	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.700195	0.0071	1.1212	10132	44109	53117	33.0	37.0
NA19713	NA19713	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.694218	0.0	0.5556	10356	44943	52057	45.0	25.0
NA19713	NA19713	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.706317	0.0754	1.4138	9414	44228	53712	29.0	41.0
NA19713	NA19713	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.679992	0.0	0.4894	14778	39153	53424	47.0	23.0
NA19713	NA19713	NA19240	NA19240	UN		0.9478	0.0	0.0522	0.0522	-1	0.750265	0.6008	2.1364	6291	41040	60027	22.0	47.0
NA19713	NA19713	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.745144	0.1184	1.5	6762	41191	59392	28.0	42.0
NA19713	NA19713	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.74823	0.8641	2.6842	6696	40663	59991	19.0	51.0
NA19713	NA19713	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.700377	0.0071	1.1212	9672	44988	52695	33.0	37.0
NA19713	NA19713	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.719821	0.1184	1.5	8075	44009	55274	28.0	42.0
NA19713	NA19713	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.702924	0.1535	1.5556	9380	45027	52951	27.0	42.0
NA19713	NA19713	NA19985	NA19985	UN		0.7303	0.1072	0.1625	0.2161	-1	0.792238	0.8641	2.6842	4715	35174	67455	19.0	51.0
NA19713	NA19713	NA20322	NA20322	UN		0.9557	0.0443	0.0	0.0222	-1	0.74292	0.4329	1.9167	6185	42825	58340	24.0	46.0
NA19713	NA19713	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.735143	0.0455	1.3333	7580	41707	58067	30.0	40.0
NA19713	NA19713	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.734753	0.2495	1.6923	6821	43306	57222	26.0	44.0
NA19713	NA19713	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.753261	0.9119	2.8889	6916	39139	61287	18.0	52.0
NA19713	NA19713	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.714942	0.0627	1.3793	9253	42700	55404	29.0	40.0
NA19713	NA19713	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.710566	0.0754	1.4138	9560	43021	54768	29.0	41.0
NA19713	NA19713	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.705435	0.3363	1.8	8451	46344	52560	25.0	45.0
NA19713	NA19713	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.705834	0.014	1.1875	10025	43111	54220	32.0	38.0
NA20289	NA20289	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.723219	0.026	1.2581	7887	43646	55808	31.0	39.0
NA20289	NA20289	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.744502	0.2495	1.6923	6596	41663	59090	26.0	44.0
NA20289	NA20289	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.744856	0.7229	2.3333	6780	41222	59353	21.0	49.0
NA20289	NA20289	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.740746	0.3992	1.875	7400	40864	59090	24.0	45.0
NA20289	NA20289	NA20886	NA20886	UN		0.9842	0.0158	0.0	0.0079	-1	0.737262	0.7229	2.3333	6438	43536	57380	21.0	49.0
NA20289	NA20289	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.746062	0.5	2.0	6459	41604	59290	23.0	46.0
NA20289	NA20289	HG00124	HG00124	UN		0.9611	0.0125	0.0264	0.0326	-1	0.747203	0.3992	1.875	6206	41865	59282	24.0	45.0
NA20289	NA20289	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.716291	0.1184	1.5	9036	42842	55475	28.0	42.0
NA20289	NA20289	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.716825	0.0034	1.0588	8472	43857	55027	34.0	36.0
NA20289	NA20289	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.717605	0.1184	1.5	7836	44961	54558	28.0	42.0
NA20289	NA20289	HG00733	HG00733	UN		0.9068	0.0723	0.021	0.0571	-1	0.751793	0.1184	1.5	5855	41583	59918	28.0	42.0
NA20289	NA20289	HG01983	HG01983	UN		0.7637	0.2363	0.0	0.1182	-1	0.752843	0.7782	2.45	5138	42791	59426	20.0	49.0
NA20289	NA20289	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.71649	0.2218	1.6538	8647	43579	55130	26.0	43.0
NA20289	NA20289	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.7152	0.3363	1.8	9530	42090	55736	25.0	45.0
NA20289	NA20289	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.708747	0.0369	1.3	9523	43489	54343	30.0	39.0
NA20289	NA20289	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.711441	0.026	1.2581	9472	43012	54870	31.0	39.0
NA20289	NA20289	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.728609	0.0025	1.0294	8189	41893	57274	34.0	35.0
NA20289	NA20289	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.706392	0.3363	1.8	9648	43744	53962	25.0	45.0
NA20289	NA20289	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.714688	0.0071	1.1212	8793	43674	54889	33.0	37.0
NA20289	NA20289	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.716303	0.1763	1.5926	8771	43370	55213	27.0	43.0
NA20289	NA20289	HG03715	HG03715	UN		0.9421	0.0579	0.0	0.0289	-1	0.743414	0.3363	1.8	6118	42854	58380	25.0	45.0
NA20289	NA20289	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.70862	0.0	0.6667	11507	39547	56299	42.0	28.0
NA20289	NA20289	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.721627	0.6323	2.1818	8010	43750	55596	22.0	48.0
NA20289	NA20289	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.725036	0.026	1.2581	7856	43319	56168	31.0	39.0
NA20289	NA20289	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.717866	0.4329	1.9167	8591	43391	55366	24.0	46.0
NA20289	NA20289	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.743319	0.8992	2.8333	6825	41461	59067	18.0	51.0
NA20289	NA20289	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.740611	0.4329	1.9167	6810	42074	58472	24.0	46.0
NA20289	NA20289	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.74279	0.3363	1.8	6923	41380	59053	25.0	45.0
NA20289	NA20289	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.723282	0.6323	2.1818	8183	43041	56118	22.0	48.0
NA20289	NA20289	NA20322	NA20322	UN		0.9282	0.0718	0.0	0.0359	-1	0.745342	0.7229	2.3333	6015	42644	58689	21.0	49.0
NA20289	NA20289	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.743973	0.9119	2.8889	6828	41314	59210	18.0	52.0
NA20289	NA20289	NA20341	NA20341	UN		0.254	0.7279	0.0181	0.3821	-1	0.81687	1.0	12.8	1640	36037	69670	5.0	64.0
NA20289	NA20289	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.72105	0.0034	1.0588	8403	43079	55858	34.0	36.0
NA20289	NA20289	NA20526	NA20526	UN		0.9678	0.0	0.0322	0.0322	-1	0.744926	0.5337	2.0435	6422	41923	59010	23.0	47.0
NA20289	NA20289	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.74683	0.7229	2.3333	6486	41382	59479	21.0	49.0
NA20289	NA20289	NA20893	NA20893	UN		0.9514	0.0453	0.0034	0.026	-1	0.744488	0.7782	2.45	6143	42574	58636	20.0	49.0
NA20289	NA20289	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.737183	0.6008	2.1364	7142	42145	58067	22.0	47.0
NA20321	NA20321	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.720449	0.026	1.2581	8742	42530	56068	31.0	39.0
NA20321	NA20321	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.698484	0.0007	0.9444	10813	43107	53426	36.0	34.0
NA20321	NA20321	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.681951	0.0	0.7073	13366	41550	52429	41.0	29.0
NA20321	NA20321	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.69755	0.0071	1.1212	10023	44887	52435	33.0	37.0
NA20321	NA20321	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.70465	0.0071	1.1212	10282	42844	54218	33.0	37.0
NA20321	NA20321	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.693388	0.0001	0.8421	11169	43488	52687	38.0	32.0
NA20321	NA20321	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.682982	0.0007	0.9444	11932	44196	51216	36.0	34.0
NA20321	NA20321	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.689796	0.0015	1.0	11458	43683	52206	35.0	35.0
NA20321	NA20321	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.694888	0.0	0.7949	11380	42745	53221	39.0	31.0
NA20321	NA20321	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.695092	0.026	1.2581	10059	45344	51944	31.0	39.0
NA20321	NA20321	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.70262	0.0455	1.3333	9716	44413	53217	30.0	40.0
NA20321	NA20321	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.689921	0.0754	1.4138	12124	42324	52899	29.0	41.0
NA20321	NA20321	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.692865	0.0	0.7949	11816	42308	53223	39.0	31.0
NA20321	NA20321	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.689933	0.0003	0.8919	12153	42263	52930	37.0	33.0
NA20321	NA20321	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.690517	0.0003	0.8919	12584	41275	53486	37.0	33.0
NA20321	NA20321	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.696671	0.0071	1.1212	11039	43045	53263	33.0	37.0
NA20321	NA20321	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.691648	0.0754	1.4138	11607	42986	52752	29.0	41.0
NA20321	NA20321	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.695888	0.0754	1.4138	11313	42665	53369	29.0	41.0
NA20321	NA20321	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.691122	0.0071	1.1212	11673	42967	52705	33.0	37.0
NA20321	NA20321	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.692295	0.0754	1.4138	10744	44572	52027	29.0	41.0
NA20321	NA20321	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.673438	0.0	0.4286	16288	37533	53523	49.0	21.0
NA20321	NA20321	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.748414	0.9458	3.1176	7156	39702	60489	17.0	53.0
NA20321	NA20321	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.751025	0.6323	2.1818	7182	39083	61069	22.0	48.0
NA20321	NA20321	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.745051	0.7229	2.3333	7150	40432	59757	21.0	49.0
NA20321	NA20321	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.693369	0.014	1.1875	10971	43888	52485	32.0	38.0
NA20321	NA20321	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.695613	0.0015	1.0	10493	44364	52490	35.0	35.0
NA20321	NA20321	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.694127	0.014	1.1875	10292	45085	51970	32.0	38.0
NA20321	NA20321	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.742204	0.2495	1.6923	7579	40182	59572	26.0	44.0
NA20321	NA20321	NA20322	NA20322	UN		0.962	0.0299	0.008	0.023	-1	0.744166	0.1184	1.5	6211	42500	58628	28.0	42.0
NA20321	NA20321	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.712659	0.0754	1.4138	9467	42754	55122	29.0	41.0
NA20321	NA20321	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.736175	0.7229	2.3333	6831	42975	57532	21.0	49.0
NA20321	NA20321	NA20344	NA20344	UN		0.9197	0.0	0.0803	0.0803	-1	0.75488	0.2495	1.6923	6321	39976	61034	26.0	44.0
NA20321	NA20321	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.697287	0.014	1.1875	10719	43552	53075	32.0	38.0
NA20321	NA20321	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.693375	0.014	1.1875	10779	44267	52292	32.0	38.0
NA20321	NA20321	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.70037	0.6323	2.1818	9818	44691	52835	22.0	48.0
NA20321	NA20321	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.688458	0.0	0.75	12031	42823	52491	40.0	30.0
NA20334	NA20334	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.737625	0.4329	1.9167	7441	41452	58461	24.0	46.0
NA20334	NA20334	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.717195	0.2495	1.6923	9822	41076	56455	26.0	44.0
NA20334	NA20334	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.739504	0.9685	3.375	6829	42272	58252	16.0	54.0
NA20334	NA20334	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.740107	0.8641	2.6842	7111	41578	58663	19.0	51.0
NA20334	NA20334	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.72667	0.2495	1.6923	7718	43249	56385	26.0	44.0
NA20334	NA20334	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.72728	0.3363	1.8	8356	41842	57154	25.0	45.0
NA20334	NA20334	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.715435	0.0011	0.9714	8892	43315	55148	35.0	34.0
NA20334	NA20334	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.717309	0.5337	2.0435	8719	43258	55377	23.0	47.0
NA20334	NA20334	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.738852	0.801	2.5	7627	40817	58911	20.0	50.0
NA20334	NA20334	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.73463	0.8641	2.6842	7409	42159	57786	19.0	51.0
NA20334	NA20334	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.712906	0.0071	1.1212	9768	42106	55481	33.0	37.0
NA20334	NA20334	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.723334	0.1184	1.5	9435	40533	57387	28.0	42.0
NA20334	NA20334	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.716028	0.0627	1.3793	9195	42581	55578	29.0	40.0
NA20334	NA20334	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.71739	0.0455	1.3333	9266	42146	55941	30.0	40.0
